ds;trend;yhat_lower;yhat_upper;trend_lower;trend_upper;additive_terms;additive_terms_lower;additive_terms_upper;weekly;weekly_lower;weekly_upper;yearly;yearly_lower;yearly_upper;multiplicative_terms;multiplicative_terms_lower;multiplicative_terms_upper;yhat
2018-03-02;976.4014540103232;250.42234992793382;1095.2398218012577;930.3770197522443;1014.4891038360876;-296.500205219668;-411.1920030527525;-186.5159099256691;76.63720030113967;24.81052135410757;114.55275702830644;-373.13740552080765;-460.2920413923459;-281.36432220415213;0.0;0.0;0.0;679.9012487906552
2018-03-03;976.400561363511;-55.14086172457306;880.1136971520621;928.894833782841;1014.1643385787348;-552.2525319671608;-667.5372854912798;-451.78562711929766;-177.77676356866192;-224.15083714409215;-142.24260061066855;-374.475768398499;-455.25717891843277;-289.00502071625914;0.0;0.0;0.0;424.1480293963501
2018-03-04;976.3996687166988;-15.28110869438562;868.3118769568734;928.3667739273025;1015.4282633897174;-503.87201985005333;-590.8876607068411;-415.36054179649756;-130.48847649071882;-167.37390787224479;-90.14232363139541;-373.3835433593345;-450.07608689155495;-298.37726025385643;0.0;0.0;0.0;472.52764886664545
2018-03-05;976.3987760698866;464.3583406603918;1291.5500205547903;928.4058394583756;1017.1969843459558;-228.19768575280742;-317.1675062039953;-132.47951414560723;141.52936026875074;87.76644714329193;199.1271788011457;-369.7270460215581;-455.9436226626046;-292.04748343268653;0.0;0.0;0.0;748.2010903170792
2018-03-06;976.3978834230744;258.3243534283133;1269.304194633492;930.5683708935098;1018.9657053021945;-253.64192582184958;-340.1816797577768;-163.74543616445678;109.82201451522229;73.91514488468357;159.0068213916114;-363.46394033707185;-443.1449438470288;-292.3480816555898;0.0;0.0;0.0;722.7559576012248
2018-03-07;976.3576378868717;185.0046796811428;1024.2517901432388;933.5511588650671;1019.8562886484866;-303.086846638362;-385.9593711874997;-201.84614210145568;51.55760812868698;-2.829923615571838;106.96177115673852;-354.6444547670491;-435.47262926352215;-282.63728462910905;0.0;0.0;0.0;673.2707912485097
2018-03-08;976.317392350669;44.59798515319291;891.2887138753008;936.1697474348177;1018.4879767915514;-414.6905809063974;-503.68163675672685;-325.847191306532;-71.28094315454487;-109.35514937447157;-28.250347413200096;-343.4096377518524;-414.45392833408744;-265.69744052852246;0.0;0.0;0.0;561.6268114442717
2018-03-09;976.2771468144663;187.76523601007284;1066.6966036303807;935.5022014570078;1017.0579897020275;-253.34954051926013;-348.1260308806624;-151.8268008227571;76.63720030127828;24.810521354117157;114.55275702846352;-329.9867408205384;-401.75092642665913;-243.48592818572163;0.0;0.0;0.0;722.9276062952061
2018-03-10;976.2369012782635;73.16149529949352;848.2903878640175;935.7479287888755;1016.9608401291384;-492.4586675305535;-583.3086515299824;-409.7819779171131;-177.77676356868247;-224.1508371440521;-142.24260061065056;-314.6819039618711;-387.6354687818541;-225.2241546277587;0.0;0.0;0.0;483.77823374771003
2018-03-11;976.1966557420608;40.850065949566385;1023.3820909936419;937.7163503120958;1017.8556668933576;-428.35887414999723;-514.7218351820987;-341.2157950824855;-130.4884764910727;-167.37390787254543;-90.14232363169033;-297.87039765892445;-371.06365823389575;-214.5103123333999;0.0;0.0;0.0;547.8377815920635
