ds;trend;yhat_lower;yhat_upper;trend_lower;trend_upper;additive_terms;additive_terms_lower;additive_terms_upper;weekly;weekly_lower;weekly_upper;yearly;yearly_lower;yearly_upper;multiplicative_terms;multiplicative_terms_lower;multiplicative_terms_upper;yhat
2016-10-03;566.6315251705221;-1209.9644333364915;1614.67832348356;16.60865949988004;1206.9270647252;-50.46299237535907;-395.7976422392984;268.16373834985524;75.04652283331646;-79.06889189879864;208.9346047145521;-125.50951520867552;-399.100118279743;99.36683887830056;0.0;0.0;0.0;516.1685327951631
2016-10-06;569.7204442584597;-337.65757932187586;1802.2679052230526;21.388500994078605;1199.250382043538;161.04227079432857;-169.97464269782927;426.0690734848874;129.6983574563684;2.53186063588971;261.58663283636974;31.343913337960167;-219.04012252100702;276.4516957618913;0.0;0.0;0.0;730.7627150527883
2016-10-08;571.7797236504181;-393.64616853872263;1909.438965421888;24.57506199021098;1193.8972231263858;-22.21023398555539;-318.01195289693004;298.84752822984603;-158.9750585404612;-267.69026516392984;-64.3797876572645;136.7648245549058;-110.89762511519575;394.33477081500405;0.0;0.0;0.0;549.5694896648627
2017-01-07;665.4769359845249;-1073.078403002699;1005.8000128647799;362.23353606539916;935.8724174385158;-678.1199936226674;-889.6555090181986;-511.2508784064781;-158.9750585403447;-267.69026516375965;-64.37978765721252;-519.1449350823226;-749.0240022330468;-306.7289516458023;0.0;0.0;0.0;-12.643057638142523
2017-01-10;668.5658550724625;-356.9949625350413;1649.4391488503563;374.3496149864479;929.9238723213118;-208.0901865460403;-397.3970207521001;35.18427690013331;45.81215009773128;-58.54679508514656;159.18010232789862;-253.90233664377155;-466.69519059165094;-37.336554100044154;0.0;0.0;0.0;460.47566852642217
2017-01-11;669.5954947684417;-433.3245595817091;1783.6254714457343;379.7945600462405;933.874454909321;-71.88625237702664;-343.45989385519186;196.57961117295147;103.85098962774657;-2.2529365464731996;226.46479143136887;-175.73724200477318;-399.2910799310984;53.19425067343472;0.0;0.0;0.0;597.709242391415
2017-01-13;671.6547741603999;-707.1537102242914;1749.7908878939118;391.3527704000691;941.6241885579684;37.211409429696324;-246.4213747529792;313.1221114632916;77.99962990984464;-63.93519289983169;201.48066551530394;-40.78822048014831;-287.05056010786194;229.13768747731282;0.0;0.0;0.0;708.8661835900963
2017-01-17;675.7733329443166;-149.21871692555672;1890.88686349827;413.2917351159117;951.7474952406762;173.58793907202337;-168.22051516634443;471.0132851685935;45.81215009758872;-58.54679508565098;159.1801023276143;127.77578897443465;-152.17621290999801;406.7776952842889;0.0;0.0;0.0;849.36127201634
2017-01-18;676.8029726402958;-420.567286572145;1958.2715318228848;418.5604946875569;956.3639612851771;251.4161396321194;-29.20153665328779;624.9972493738072;103.85098962799937;-2.252936546160259;226.46479143165678;147.56515000412006;-134.6194682237158;441.47894753319673;0.0;0.0;0.0;928.2191122724153
2017-01-26;685.0400902081294;-22.098453105594412;2307.4928953156837;463.69441034541865;942.8800569362244;166.30111882635782;-136.27931143172418;512.2112158911896;129.69835745619676;2.5318606359768956;261.5866328363938;36.60276137016106;-337.72090325397386;364.2539125682502;0.0;0.0;0.0;851.3412090344873
2017-01-27;686.0697299041086;-521.7008967456294;1759.4421210201833;469.60250586707633;938.332738336995;77.30545687346584;-311.85420356224665;458.83593113588404;77.9996299101917;-63.93519289959816;201.48066551573535;-0.6941730367258804;-361.3313867068497;316.3416602770581;0.0;0.0;0.0;763.3751867775744
2017-01-29;688.129009296067;-743.6632656624361;1473.572662961938;481.3707707336616;929.2381011385364;-355.4388361897213;-656.7001316029525;-36.02049920324892;-273.43259138508665;-373.86571192502834;-183.05738419094243;-82.00624480463473;-395.946828442565;209.80664944997955;0.0;0.0;0.0;332.6901731063457
2017-01-31;690.1882886880254;-458.72606956106864;1422.925770390459;485.8465147695338;920.1163990822446;-121.15911141396533;-393.77311798419834;196.45542590623702;45.81215009745252;-58.546795086084074;159.180102327636;-166.97126151141782;-426.95398184220454;109.27548566271075;0.0;0.0;0.0;569.0291772740601
2017-02-01;691.2179283840046;-495.9445981420646;1735.4005015860919;490.40442087067674;915.3827770543834;-105.13904053789727;-344.34537271882164;182.3302113250191;103.85098962784723;-2.252936546334658;226.46479143151444;-208.99003016574446;-441.3103594528497;49.351618265946;0.0;0.0;0.0;586.0788878461074
2017-02-02;692.2475680799838;-607.6325945969314;1674.4350765177842;488.41322163262043;910.6491550265221;-120.13117606564018;-394.8327464691542;133.63185306962524;129.6983574567407;2.5318606356273317;261.5866328364047;-249.8295335223808;-481.6006478271226;2.8771063695605967;0.0;0.0;0.0;572.1163920143437
2017-02-03;693.277207775963;-828.9852385193255;1437.2254867084955;488.63509601726156;905.9155329986608;-210.9156999135031;-521.9523928318756;95.50600719154339;77.99962990993522;-63.93519289975368;201.48066551540208;-288.9153298234383;-534.4461609828124;-40.70206256535864;0.0;0.0;0.0;482.3615078624599
2017-02-04;694.3068474719422;-813.1899178998476;1699.114511034514;488.85697040190274;906.1618021061986;-484.714721162743;-736.6708020261617;-214.02059506052876;-158.97505854058736;-267.69026516415005;-64.37978765730519;-325.7396626221558;-546.6787500291886;-83.56585206824656;0.0;0.0;0.0;209.59212630919922
2017-02-05;695.3364871679214;-1288.2258592452476;600.941255135383;490.1786958382809;909.1201662123452;-633.2953394090201;-898.6502929057712;-367.15434871739956;-273.4325913850091;-373.8657119250849;-183.0573841909707;-359.862748024011;-605.9043139095832;-133.54126833685214;0.0;0.0;0.0;62.041147758901275
2017-02-06;696.3661268639006;-1126.573667936374;1157.2563246063282;491.95341739435224;912.0785303184922;-315.86583615782826;-584.0222631956175;-49.559105698367496;75.04652283308265;-79.06889189948538;208.9346047143699;-390.9123589909109;-621.8436979097387;-155.99063986408174;0.0;0.0;0.0;380.50029070607235
2017-02-07;697.8856886487347;-1263.4416916810037;1208.2872435248785;493.40900805282536;913.7613813369496;-372.76975569008135;-648.2453378381673;-126.86910378409691;45.812150097534705;-58.546795085848245;159.1801023274694;-418.58190578761605;-684.5833918454827;-172.7123116684226;0.0;0.0;0.0;325.11593295865333
2017-02-08;699.4052504335689;-707.0200504631474;1398.979730101382;494.87623128735066;915.4442323554072;-338.7762532017254;-613.361268487736;-65.03684372180687;103.850989628048;-2.2529365458528146;226.4647914322609;-442.6272428297733;-710.2730923815683;-166.0986437211586;0.0;0.0;0.0;360.62899723184347
2017-02-10;702.444374003237;-717.9305860007556;1237.54649026518;501.94280328646767;915.0982739735481;-401.1552584277922;-679.8658886024235;-116.01671134877267;77.99962990967875;-63.93519289990922;201.48066551506884;-479.154888337471;-746.0722168521237;-190.10723405386207;0.0;0.0;0.0;301.28911557544484
2017-02-16;711.5617447122418;-1088.273281111863;1911.315698107894;525.4361077445985;904.1671828381121;-362.3054188994494;-685.146452261849;-48.10054764562232;129.69835745663823;2.5318606359379427;261.5866328361119;-492.0037763560876;-746.2503552074978;-208.9989883391694;0.0;0.0;0.0;349.25632581279234
2017-02-17;713.081306497076;-688.0233998162638;1594.9151862301044;529.2483476521404;906.3193290350915;-402.30798080203664;-662.815828629208;-138.7937335210811;77.99962991028232;-63.935192899520146;201.48066551583346;-480.3076107123187;-737.8210268650496;-214.45994294824195;0.0;0.0;0.0;310.7733256950393
2017-02-19;716.1204300667442;-1360.2510087170779;954.7388498421433;536.9285749226786;909.1082331698524;-719.2878842674892;-1012.0996523114261;-432.8020132160013;-273.43259138477777;-373.8657119246185;-183.05738419070514;-445.8552928827113;-708.9397789956129;-162.21199799934217;0.0;0.0;0.0;-3.1674542007449418
2017-02-20;717.6399918515783;-769.9792436562328;1208.8384680957179;541.281462247269;905.9266736435317;-348.31058423518624;-590.0324514543985;-84.86251524370267;75.0465228334161;-79.06889189870945;208.9346047147823;-423.35710706860243;-695.8529505254583;-170.58494578496493;0.0;0.0;0.0;369.3294076163921
2017-02-22;720.6791154212465;-627.1004261976523;1272.8722319026845;545.3154479133783;898.3659319626576;-264.7145040913817;-549.338429690558;73.23400367810056;103.85098962789587;-2.2529365460271884;226.4647914321186;-368.5654937192776;-647.796272062963;-104.84539622708486;0.0;0.0;0.0;455.9646113298648
2017-02-24;723.7182389909148;-672.9625697318268;1697.4544956944278;553.0648078854878;902.9247596975805;-223.89369775143058;-498.76873520012043;10.661352877983171;77.99962990961374;-63.935192899987385;201.48066551501728;-301.89332766104434;-562.7220874826181;-69.48496912744693;0.0;0.0;0.0;499.8245412394842
2017-02-25;725.2378007757488;-487.68705021747775;1498.787855168782;556.9394878715424;902.0110631122637;-423.5897540576228;-669.4523284129735;-135.83876293342797;-158.97505853992516;-267.69026516299436;-64.37978765709153;-264.6146955176977;-536.7021326192092;-31.561331230625193;0.0;0.0;0.0;301.648046718126
2017-02-26;726.757362560583;-1079.4665091599632;1279.4000333391843;560.8141678575971;901.1216072035973;-498.4583799136396;-775.0514726340009;-225.57200613350895;-273.4325913849113;-373.86571192498366;-183.05738419091128;-225.02578852872819;-485.64291812483316;10.614084149914294;0.0;0.0;0.0;228.29898264694344
2017-02-27;728.2769243454171;-970.5525360940363;1777.9197850203666;564.71883144571;903.1659015562925;-108.35133999785323;-375.08354223907827;167.24470790394878;75.04652283358283;-79.06889189832145;208.9346047149885;-183.3978628314361;-455.0579492941087;40.10163646283443;0.0;0.0;0.0;619.9255843475639
2017-02-28;729.7964861302512;-586.4684593707973;1809.7876518231465;568.9499658029157;905.2101959089878;-94.21918899968014;-331.02625231050774;183.48494045956912;45.812150097480696;-58.54679508604549;159.18010232732448;-140.03133909716084;-405.0940755694309;81.43767991772795;0.0;0.0;0.0;635.5772971305711
2017-03-01;731.3160479150853;-197.48047336577298;2005.027582275991;569.8021145577803;907.254490261683;8.593179978754236;-266.21782293505606;280.35725306559635;103.85098962784585;-2.2529365461988586;226.4647914318181;-95.2578096490916;-338.3536622762801;118.74751968258975;0.0;0.0;0.0;739.9092278938396
2017-03-02;732.8356096999195;-485.67405790298864;2036.0691010150392;568.9346049009797;908.2096293544905;80.25697735744055;-218.0877318486648;336.33485381109;129.69835745598255;2.5318606364099066;261.5866328360388;-49.441380098541984;-302.88833078129437;156.69687856875345;0.0;0.0;0.0;813.09258705736
2017-03-03;734.3551714847536;-269.3985636549854;1716.5430111645885;568.0670952441791;908.6023903414476;75.02046934361387;-204.8288256630649;326.6224246141434;77.99962990976933;-63.93519289983119;201.48066551516698;-2.9791605661554676;-250.12955662985695;232.5307763910486;0.0;0.0;0.0;809.3756408283674
2017-03-04;735.8747332695878;-648.3923912811481;1646.3306599720308;567.1995855873786;908.9951513284047;-115.27580444829991;-336.94627963774235;150.25033117673414;-158.97505854001636;-267.6902651630873;-64.37978765714968;43.69925409171647;-198.66819170831167;282.1979593442551;0.0;0.0;0.0;620.5989288212878
2017-03-06;738.9138568392559;-197.99862551261748;2046.2167270125924;566.7719964218572;909.7806733023189;210.8815882585219;-90.94273932390595;529.2267499311282;75.04652283327759;-79.06889189911874;208.9346047146762;135.8350654252443;-123.83642304811637;392.42863041228986;0.0;0.0;0.0;949.7954450977778
