ds;trend;yhat_lower;yhat_upper;trend_lower;trend_upper;additive_terms;additive_terms_lower;additive_terms_upper;weekly;weekly_lower;weekly_upper;yearly;yearly_lower;yearly_upper;multiplicative_terms;multiplicative_terms_lower;multiplicative_terms_upper;yhat
2016-10-04;-30.034111078247502;-499.65682008051783;786.9318059766857;-221.68601796599998;175.42760278400002;162.2915043024824;15.375340032944639;304.23348372463636;109.78800653391902;50.891800885655606;174.94744595545205;52.50349776856342;-80.77929576927066;188.4486513152127;0.0;0.0;0.0;132.2573932242349
2016-10-05;-27.538755147881997;-569.1128602530961;970.2201264796719;-218.27744667418182;177.1530137761212;167.56555015006333;34.53943537227144;289.346524584498;115.75065198226999;37.085747835667206;186.57281408536258;51.81489816779335;-78.27580861453714;190.90640684139362;0.0;0.0;0.0;140.02679500218133
2016-10-06;-25.043399217516495;-583.9320679427983;766.5586583127308;-214.86887538236363;178.8784247682424;95.03242056519647;-29.810486703689836;242.19514841765388;48.94202779279277;-21.001694448145237;120.26536468770001;46.0903927724037;-77.28752205766794;188.15121571043645;0.0;0.0;0.0;69.98902134767998
2016-10-07;-22.548043287150985;-622.2307821910459;537.4894040936895;-211.46030409054543;180.60383576036364;-21.020289626508458;-174.59517129435707;153.7705417497145;-56.53493081596094;-137.50646295070146;17.17514419378403;35.51464118945249;-83.31885826687157;185.06503896213158;0.0;0.0;0.0;-43.56833291365945
2016-10-10;-15.061975496054474;-547.327677351525;956.6336893682861;-200.76417190854545;184.03184768190908;186.05763137088104;48.33465227687431;327.95221532255744;208.46633085909127;137.5336179294599;264.1868722394678;-22.408699488210285;-143.08465295044826;124.25779243614485;0.0;0.0;0.0;170.99565587482655
2017-01-05;202.03399044574442;-686.0190883982383;637.711239728282;78.16286958084848;315.46629062293937;-245.6403096386952;-429.12990748138657;-81.93114201353312;48.94202779278001;-21.001694448342562;120.26536468758545;-294.58233743147525;-470.6690270739042;-134.71023603551671;0.0;0.0;0.0;-43.606319192950764
2017-01-16;229.48290567976497;-54.70695288547982;1098.5008630245177;117.8293406182465;335.75083902675755;267.66924517286;144.3471212564273;411.93016044741506;208.46633085911154;137.5336179294804;264.1868722394538;59.20291431374845;-47.12161539065649;172.31615603019011;0.0;0.0;0.0;497.1521508526249
2017-01-17;231.9782616101305;-94.54103391358626;940.0042601039943;120.99962823772726;337.98130380190906;191.09496049892223;77.09034170862219;323.62242773760755;109.78800653417959;50.89180088581366;174.94744595557802;81.30695396474263;-30.420189773432195;203.00399521795467;0.0;0.0;0.0;423.0732221090527
2017-01-18;234.47361754049595;-139.92310162641562;1306.6268630800207;124.31993780651514;340.2117685770606;215.69618385063487;88.50800521382416;348.7416915811143;115.75065198194451;37.085747835141184;186.57281408499878;99.94553186869032;-8.471575786226904;215.562206498254;0.0;0.0;0.0;450.1698013911308
2017-01-19;236.96897347086147;-335.3496288634141;1021.4643372333954;127.64024737530302;341.8710135508182;163.9936712315007;31.484293544393555;310.58936551218795;48.9420277930888;-21.001694447926422;120.26536468791498;115.0516434384119;7.806021909253079;225.5355407208049;0.0;0.0;0.0;400.9626447023622
2017-01-20;239.46432940122696;-301.66401519065585;1039.607810577528;130.9605569440909;343.1660517135454;70.12754943801548;-87.55918044200807;221.42820642987337;-56.53493081575201;-137.5064629503175;17.175144194034115;126.66248025376748;22.760021623252648;234.14555904607468;0.0;0.0;0.0;309.59187883924244
2017-01-21;241.95968533159248;-589.2071288939106;891.7293675326007;134.3469528630606;344.90507109336363;-21.887417092461742;-178.2202331966129;121.73163259079217;-156.80112569210388;-213.3311034350887;-117.10491297763132;134.91370859964218;19.7297303255757;246.91456379726205;0.0;0.0;0.0;220.07226823913075
2017-01-23;246.95039719232346;-178.55626352997996;1083.1359775331398;141.2457606442727;349.9192271206363;350.7866367686287;197.02820784380538;487.3694513109266;208.46633085926442;137.5336179296026;264.18687223957346;142.32030590936427;-7.985331027969389;256.6590682492343;0.0;0.0;0.0;597.7370339609522
2017-01-24;249.44575312268904;-241.57060175931235;863.7014504497871;144.69516453487884;352.30600051443434;251.94153784813844;94.74042440850482;386.74192183437907;109.78800653420748;50.89180088584681;174.94744595558072;142.15353131393096;-21.661495065801983;256.7110442663877;0.0;0.0;0.0;501.3872909708275
2017-01-25;251.9411090530545;-219.533513257788;1133.6309049898168;148.29919321284848;354.6834920339293;255.70676633650817;123.9855829859906;393.35381807295795;115.75065198235063;37.0857478356682;186.57281408566104;139.9561143541576;-21.28207675875542;259.3243519371526;0.0;0.0;0.0;507.64787538956267
2017-01-26;254.43646498342002;-110.19989869407823;1184.0769955100773;152.2981800889091;357.06098355342425;185.1328396964969;32.60225277603675;344.79975957844323;48.94202779254151;-21.001694448379176;120.2653646874905;136.1908119039554;-15.926957404454251;258.0378207201804;0.0;0.0;0.0;439.5693046799169
2017-01-28;259.427176844151;-562.3873417462199;919.1449264516104;160.29615384103028;361.81596659241416;-30.90264630001517;-196.38724422406088;120.20781822534903;-156.80112569256727;-213.33110343555083;-117.10491297811308;125.8984793925521;-7.043052305236855;250.62557118495346;0.0;0.0;0.0;228.52453054413584
2017-01-30;264.41788870488205;-320.0368961534378;1238.1428371277582;168.4428348050101;364.8008442935697;323.5824617953593;199.2684431543274;453.76410854292055;208.46633085941738;137.53361792972476;264.1868722396932;115.11613093594197;-18.954104696740544;229.42350018910565;0.0;0.0;0.0;588.0003505002413
2017-01-31;266.9132446352475;-171.30306574298885;1086.4972965534143;172.70546600179796;365.16602454355757;220.42887672718538;71.79858004767553;382.2257870732081;109.78800653383722;50.89180088560599;174.94744595541252;110.6408701933482;-17.661055404923825;230.22651978714387;0.0;0.0;0.0;487.34212136243286
2017-02-01;269.51017848752963;-236.91436229782656;977.1345702883314;177.11524981865654;366.5403021670606;223.02250176068281;115.74079771923532;346.8320192815235;115.75065198171517;37.0857478348531;186.57281408460918;107.27184977896769;-14.419479403696648;235.2679185584887;0.0;0.0;0.0;492.53268024821244
2017-02-02;272.1071123398118;-198.6931219936878;1085.8631470993103;181.52503363551514;367.4731286578869;154.2455616616028;20.329295771370724;297.65739941219806;48.94202779339757;-21.001694447510285;120.26536468824452;105.30353386820525;-12.682698735772112;237.9342754178301;0.0;0.0;0.0;426.3526740014146
2017-02-03;274.7040461920939;-167.9021456140635;1001.4975621385245;185.5696978210201;368.40595514871313;48.42293280342915;-99.16519847756786;197.09270950075316;-56.53493081594204;-137.5064629506416;17.175144193802954;104.95786361937115;-5.955165868486913;237.9992185432543;0.0;0.0;0.0;323.1269789955231
2017-02-04;277.3009800443761;-422.10945273047776;821.6488298340948;189.48729125652522;369.33878163953943;-50.42298487659729;-178.52143052992727;107.27411118336025;-156.8011256925671;-213.33110343539002;-117.10491297809277;106.3781408159698;-2.230519783778914;233.9025625565665;0.0;0.0;0.0;226.8779951677788
2017-02-05;279.8979138966582;-662.8569623440366;797.3673304662716;194.15374010730304;370.2716081303657;-159.98544108210115;-287.95083811215505;-26.47461336717682;-269.61096065997657;-344.5531396981042;-192.458201461873;109.6255195778755;6.155256019409489;226.7396353272585;0.0;0.0;0.0;119.91247281455708
2017-02-06;282.4948477489404;-74.5955041483811;1093.8153095089287;198.59395185840407;371.2044346211919;323.1445224962137;219.69516556962324;437.7838105751688;208.46633085919137;137.53361792953203;264.18687223959927;114.6781916370224;16.0136549434207;225.95017032335596;0.0;0.0;0.0;605.6393702451542
2017-02-07;285.0917816012226;-163.44683452361605;1259.8559840444195;201.33944150918182;372.13726111201817;231.22127730370354;102.17038206367552;353.9261142008633;109.78800653403789;50.89180088571961;174.94744595551498;121.43327076966565;16.278624773789893;220.97299603785953;0.0;0.0;0.0;516.3130589049262
2017-02-08;287.6887154535047;-39.489556529858326;1233.2534443188617;203.79101222197983;373.18775945483435;245.46195396104352;122.47774448091549;375.8962747071906;115.7506519822886;37.08574783575872;186.57281408528436;129.71130197875496;29.278573003439384;222.13797474890703;0.0;0.0;0.0;533.1506694145482
2017-02-09;290.2856493057868;-46.698712867203014;1080.1751590167385;207.00513968395956;374.54111993164037;188.20527102437623;71.00993688110714;300.209696469606;48.94202779287158;-21.00169444819298;120.26536468769784;139.26324323150465;49.35968757709215;239.31575917000364;0.0;0.0;0.0;478.490920330163
2017-02-10;292.88258315806894;-376.380757025575;1041.6319980336223;210.43295349729289;376.38225901374744;93.24476342634303;-37.21468309421324;212.9690654481021;-56.5349308162228;-137.50646295097562;17.17514419344002;149.77969424256582;65.4319500476251;261.797608936275;0.0;0.0;0.0;386.12734658441195
2017-02-12;298.07645086263324;-314.62815402818796;948.8763024999939;217.9369731915555;381.97586013958585;-97.37552151722983;-235.36117476460458;17.842549003722233;-269.6109606601375;-344.5531396985301;-192.45820146188785;172.23543914290764;81.4843095511789;271.3033316922117;0.0;0.0;0.0;200.7009293454034
2017-02-13;300.6733847149154;106.49367674578622;1400.9295679226138;222.09793840520194;384.772660702505;391.8287481791407;265.2678280175008;514.4138539311228;208.46633085923125;137.53361792959652;264.1868722394081;183.3624173199093;90.34520035104852;268.86133793596275;0.0;0.0;0.0;692.5021328940561
2017-02-14;303.27031856719753;-153.45768929881467;1344.79887593505;226.38597330660602;387.56946126542414;303.64604003278276;192.5878003433701;413.6070470298524;109.78800653406577;50.89180088575276;174.9474459555176;193.85803349871702;101.48170479672227;283.6493278330538;0.0;0.0;0.0;606.9163585999803
2017-02-15;305.8672524194797;-338.52145710664007;972.868721523143;229.89941281757777;390.3662618283434;319.05541052064547;196.96165002235173;457.4211585397234;115.75065198148576;37.08574783456501;186.5728140842196;203.30475853915962;111.39713965894418;299.1579450991954;0.0;0.0;0.0;624.9226629401252
2017-02-16;308.46418627176183;15.979466060334614;1090.910626961551;232.5886687707394;392.94146136012625;260.24946716538506;141.50410743305122;381.9207114340342;48.942027793036615;-21.001694448099876;120.2653646878015;211.30743937234843;110.83574366432104;306.4176687446928;0.0;0.0;0.0;568.7136534371468
2017-02-17;311.061120124044;-272.36266539907535;1081.241698534426;235.7039841054828;395.4636520737727;160.97267297155364;29.26350424319642;282.74898639263733;-56.53493081549132;-137.5064629500471;17.175144194376944;217.50760378704499;107.99216830730948;314.6549557499223;0.0;0.0;0.0;472.0337930955976
