index;ds;y
229;2017-08-22;1679.67
230;2017-08-23;307.89
231;2017-08-24;2135.19
232;2017-08-25;1717.43
233;2017-08-26;407.28000000000003
234;2017-08-27;835.64
235;2017-08-28;1269.35
236;2017-08-29;1531.39
237;2017-08-30;1859.18
238;2017-08-31;1312.77
239;2017-09-01;1170.2
240;2017-09-02;1279.3600000000001
241;2017-09-03;707.07
242;2017-09-04;2840.6
243;2017-09-05;1680.66
244;2017-09-06;910.97
245;2017-09-07;1349.17
246;2017-09-08;1418.27
247;2017-09-09;3159.8199999999997
248;2017-09-10;1261.3300000000002
249;2017-09-11;4018.74
250;2017-09-12;2128.77
251;2017-09-13;1420.32
252;2017-09-14;2661.23
253;2017-09-15;721.97
254;2017-09-16;2031.72
255;2017-09-17;2304.22
256;2017-09-18;1796.17
257;2017-09-19;825.65
258;2017-09-20;1428.72
259;2017-09-21;2247.45
260;2017-09-22;805.95
261;2017-09-23;1164.3
262;2017-09-24;1233.4
263;2017-09-25;2516.54
264;2017-09-26;1329.77
265;2017-09-27;1826.6
266;2017-09-28;3178.33
267;2017-09-29;684.89
268;2017-09-30;546.97
269;2017-10-01;736.97
270;2017-10-02;1339.67
271;2017-10-03;2001.6299999999999
272;2017-10-04;607.4300000000001
273;2017-10-05;1469.4199999999998
274;2017-10-06;1461.9
275;2017-10-07;1158.67
276;2017-10-08;1061.4
277;2017-10-09;1870.69
278;2017-10-10;1456.37
279;2017-10-11;1028.81
280;2017-10-12;683.76
281;2017-10-13;1161.1299999999999
282;2017-10-14;472.66
283;2017-10-15;1454.49
284;2017-10-16;2532.84
285;2017-10-17;2810.66
286;2017-10-18;1800.26
287;2017-10-19;1782.51
288;2017-10-20;941.8699999999999
289;2017-10-21;2187.02
290;2017-10-22;2013.52
291;2017-10-23;813.58
292;2017-10-24;917.07
293;2017-10-25;1001.16
294;2017-10-26;949.6999999999999
295;2017-10-27;798.6800000000001
296;2017-10-28;1484.24
297;2017-10-29;1676.3600000000001
298;2017-10-30;629.84
299;2017-10-31;284.78
300;2017-11-01;1553.25
301;2017-11-02;1230.34
302;2017-11-03;1898.44
303;2017-11-04;691.56
304;2017-11-05;829.38
305;2017-11-06;505.22
306;2017-11-07;2878.75
307;2017-11-08;1177.21
308;2017-11-09;1329.53
309;2017-11-10;1655.39
310;2017-11-11;1562.86
311;2017-11-12;755.5699999999999
312;2017-11-13;1533.53
313;2017-11-14;2998.28
314;2017-11-15;967.99
315;2017-11-16;673.36
316;2017-11-17;1572.08
317;2017-11-18;2804.4300000000003
318;2017-11-19;2400.37
319;2017-11-20;5121.15
320;2017-11-21;3398.11
321;2017-11-22;1806.79
