index;ds;y
200;2017-08-02;2052.1
201;2017-08-03;1230.92
202;2017-08-04;1893.7
203;2017-08-05;351.05
204;2017-08-06;611.88
205;2017-08-07;1132.91
206;2017-08-08;2106.89
207;2017-08-09;440.78999999999996
208;2017-08-10;1054.26
209;2017-08-11;1173.8600000000001
210;2017-08-12;463.87
211;2017-08-13;2599.65
212;2017-08-14;625.19
213;2017-08-15;1441.4
214;2017-08-16;1191.16
215;2017-08-17;1085.5900000000001
216;2017-08-18;1042.58
217;2017-08-19;681.66
218;2017-08-20;383.6
219;2017-08-21;1552.85
220;2017-08-22;286.57
221;2017-08-23;3186.6
222;2017-08-24;753.89
223;2017-08-25;1068.79
224;2017-08-26;313.62
225;2017-08-27;1119.58
226;2017-08-28;592.18
227;2017-08-29;310.9
228;2017-08-30;1292.58
229;2017-08-31;842.89
230;2017-09-01;1056.97
231;2017-09-02;346.5
232;2017-09-03;332.1
233;2017-09-04;652.15
234;2017-09-05;658.5899999999999
235;2017-09-06;970.8399999999999
236;2017-09-07;525.62
237;2017-09-08;994.01
238;2017-09-09;57.88
239;2017-09-10;2071.42
240;2017-09-11;1237.95
241;2017-09-12;2945.62
242;2017-09-13;477.4
243;2017-09-14;941.7900000000001
244;2017-09-15;654.28
245;2017-09-16;370.81
246;2017-09-17;390.49
247;2017-09-18;3453.82
248;2017-09-19;2344.13
249;2017-09-20;584.6899999999999
250;2017-09-21;193.89000000000001
251;2017-09-22;942.12
252;2017-09-23;296.51
253;2017-09-24;188.9
254;2017-09-25;1308.27
255;2017-09-26;496.75
256;2017-09-27;1893.1000000000001
257;2017-09-28;379.38
258;2017-09-29;753.99
259;2017-09-30;520.6800000000001
260;2017-10-01;148.9
261;2017-10-02;779.06
262;2017-10-03;579.49
263;2017-10-04;2005.6599999999999
264;2017-10-05;1940.78
265;2017-10-06;123.7
266;2017-10-07;2359.7999999999997
267;2017-10-08;447.96999999999997
268;2017-10-09;1177.17
269;2017-10-10;1494.04
270;2017-10-11;1646.48
271;2017-10-12;227.54000000000002
272;2017-10-13;1661.4
273;2017-10-14;1549.1599999999999
274;2017-10-15;2503.69
275;2017-10-16;1270.45
276;2017-10-17;2967.29
277;2017-10-18;726.6800000000001
278;2017-10-19;1355.25
279;2017-10-20;389.97
280;2017-10-21;1206.52
281;2017-10-22;207.73000000000002
282;2017-10-23;1872.83
283;2017-10-24;3249.65
284;2017-10-25;520.51
285;2017-10-26;661.59
286;2017-10-27;3241.15
287;2017-10-28;410.68
288;2017-10-29;519.8
289;2017-10-30;2046.8899999999999
290;2017-10-31;2717.5499999999997
291;2017-11-01;1312.78
292;2017-11-02;580.1
293;2017-11-03;1180.52
294;2017-11-04;181.77
295;2017-11-05;615.7
296;2017-11-06;2861.4
297;2017-11-07;651.82
298;2017-11-08;1768.54
299;2017-11-09;884.69
300;2017-11-10;777.55
301;2017-11-11;1025.66
302;2017-11-12;1848.78
303;2017-11-13;1786.63
304;2017-11-14;1390.1399999999999
305;2017-11-15;1235.1599999999999
306;2017-11-16;1717.9099999999999
307;2017-11-17;3652.98
308;2017-11-18;1769.3
309;2017-11-19;429.67
310;2017-11-20;3004.37
311;2017-11-21;3517.43
312;2017-11-22;2182.18
313;2017-11-23;4212.55
314;2017-11-24;10859.22
315;2017-11-25;3189.76
316;2017-11-26;3641.1
317;2017-11-27;6645.63
318;2017-11-28;3977.65
319;2017-11-29;973.22
320;2017-11-30;1802.11
321;2017-12-01;2535.0299999999997
322;2017-12-02;768.1800000000001
323;2017-12-03;484.2
324;2017-12-04;2415.28
325;2017-12-05;2050.96
326;2017-12-06;574.43
327;2017-12-07;818.63
328;2017-12-08;2188.88
329;2017-12-09;406.98
330;2017-12-10;809.21
331;2017-12-11;1060.95
332;2017-12-12;1441.56
333;2017-12-13;1932.69
334;2017-12-14;1655.35
335;2017-12-15;2464.62
336;2017-12-16;348.69
337;2017-12-17;1255.78
338;2017-12-18;879.88
339;2017-12-19;309.95
340;2017-12-20;2411.07
341;2017-12-21;3494.35
342;2017-12-22;1239.97
343;2017-12-23;1077.76
344;2017-12-24;450.89
345;2017-12-25;166.89000000000001
346;2017-12-26;1439.04
347;2017-12-27;632.78
348;2017-12-28;203.98000000000002
349;2017-12-29;1179.88
350;2017-12-30;484.91999999999996
351;2017-12-31;140.89
352;2018-01-01;39.0
353;2018-01-02;574.6800000000001
354;2018-01-03;2356.22
355;2018-01-04;1385.37
356;2018-01-05;1814.81
357;2018-01-06;2759.94
358;2018-01-07;1683.74
359;2018-01-08;5131.25
360;2018-01-09;3060.0
361;2018-01-10;5668.12
362;2018-01-11;3792.04
363;2018-01-12;2728.18
364;2018-01-13;1069.07
365;2018-01-14;967.53
366;2018-01-15;2874.84
367;2018-01-16;3310.77
368;2018-01-17;2645.98
369;2018-01-18;2912.08
370;2018-01-19;2779.18
371;2018-01-20;1780.79
372;2018-01-21;1027.78
373;2018-01-22;5098.79
374;2018-01-23;1822.39
375;2018-01-24;2014.96
376;2018-01-25;3737.19
