index;ds;y
202;2017-08-10;1097.18
203;2017-08-11;600.93
204;2017-08-12;389.9
205;2017-08-13;483.38
206;2017-08-14;2026.57
207;2017-08-15;710.27
208;2017-08-16;730.09
209;2017-08-17;349.65999999999997
210;2017-08-18;761.57
211;2017-08-19;436.56
212;2017-08-20;358.99
213;2017-08-21;113.69999999999999
214;2017-08-22;510.48
215;2017-08-23;184.6
216;2017-08-24;324.29
217;2017-08-25;810.65
218;2017-08-26;618.04
219;2017-08-27;349.28
220;2017-08-28;1616.8200000000002
221;2017-08-29;427.52
222;2017-08-30;925.53
223;2017-08-31;2202.2
224;2017-09-01;557.1600000000001
225;2017-09-02;568.66
226;2017-09-03;996.94
227;2017-09-04;33.8
228;2017-09-05;1829.0900000000001
229;2017-09-06;1360.8
230;2017-09-07;624.94
231;2017-09-08;597.9
232;2017-09-09;184.36
233;2017-09-10;289.87
234;2017-09-11;976.44
235;2017-09-12;318.58
236;2017-09-13;1203.04
237;2017-09-14;807.6899999999999
238;2017-09-15;580.07
239;2017-09-16;142.02
240;2017-09-17;807.65
241;2017-09-18;694.17
242;2017-09-19;377.29
243;2017-09-20;554.49
244;2017-09-21;844.7
245;2017-09-22;561.38
246;2017-09-23;197.8
247;2017-09-24;419.69
248;2017-09-25;257.61
249;2017-09-26;518.5
250;2017-09-27;748.66
251;2017-09-28;1385.57
252;2017-09-29;654.9
253;2017-09-30;847.79
254;2017-10-01;338.38
255;2017-10-02;679.3299999999999
256;2017-10-03;218.4
257;2017-10-04;415.5
258;2017-10-05;94.88000000000001
259;2017-10-06;814.1600000000001
260;2017-10-07;730.79
261;2017-10-08;377.8
262;2017-10-09;965.6
263;2017-10-10;69.9
264;2017-10-11;300.79
265;2017-10-12;354.89
266;2017-10-13;167.7
267;2017-10-14;554.89
268;2017-10-15;812.2
269;2017-10-16;587.59
270;2017-10-17;1140.09
271;2017-10-18;246.2
272;2017-10-19;800.65
273;2017-10-20;635.99
274;2017-10-21;405.7
275;2017-10-22;811.22
276;2017-10-23;755.98
277;2017-10-24;560.35
278;2017-10-25;642.76
279;2017-10-26;387.69
280;2017-10-27;718.99
281;2017-10-28;199.79
282;2017-10-29;158.7
283;2017-10-30;479.79
284;2017-10-31;456.97999999999996
285;2017-11-01;85.0
286;2017-11-02;581.5
287;2017-11-03;1135.6499999999999
288;2017-11-04;1142.75
289;2017-11-05;565.6800000000001
290;2017-11-06;421.70000000000005
291;2017-11-07;477.6
292;2017-11-08;574.6899999999999
293;2017-11-09;1683.45
294;2017-11-10;149.3
295;2017-11-11;707.9
296;2017-11-12;1050.68
297;2017-11-13;1124.68
298;2017-11-14;451.6
299;2017-11-15;597.66
300;2017-11-16;754.5
301;2017-11-17;425.99
302;2017-11-18;2004.06
303;2017-11-19;399.34999999999997
304;2017-11-20;1336.45
305;2017-11-21;962.4200000000001
306;2017-11-22;1936.94
307;2017-11-23;274.65999999999997
308;2017-11-24;4373.76
309;2017-11-25;2487.7799999999997
310;2017-11-26;2401.02
311;2017-11-27;1281.59
312;2017-11-28;2371.74
313;2017-11-29;853.18
314;2017-11-30;1081.15
315;2017-12-01;970.59
316;2017-12-02;935.22
317;2017-12-03;913.74
318;2017-12-04;1542.61
319;2017-12-05;1007.9300000000001
320;2017-12-06;830.26
321;2017-12-07;845.69
322;2017-12-08;1228.28
323;2017-12-09;45.99
324;2017-12-10;1632.21
325;2017-12-11;667.36
326;2017-12-12;1468.99
327;2017-12-13;1013.39
328;2017-12-14;558.7
329;2017-12-15;589.77
330;2017-12-16;429.8
331;2017-12-17;651.19
332;2017-12-18;798.79
333;2017-12-19;1165.2
334;2017-12-20;1125.88
335;2017-12-21;1095.3600000000001
336;2017-12-22;844.77
337;2017-12-23;503.2
338;2017-12-24;279.89
339;2017-12-25;601.4
340;2017-12-26;472.49
341;2017-12-27;1894.8999999999999
342;2017-12-28;377.6
343;2017-12-29;425.88
344;2017-12-30;324.9
345;2017-12-31;43.98
346;2018-01-01;72.0
347;2018-01-02;479.83
348;2018-01-03;654.5799999999999
349;2018-01-04;411.99
350;2018-01-05;2478.55
351;2018-01-06;869.9100000000001
352;2018-01-07;754.0
353;2018-01-08;855.76
354;2018-01-09;1680.83
355;2018-01-10;894.29
356;2018-01-11;1632.97
357;2018-01-12;1196.3
358;2018-01-13;2988.87
359;2018-01-14;561.88
360;2018-01-15;2760.58
361;2018-01-16;2053.5499999999997
362;2018-01-17;1898.64
363;2018-01-18;547.6
364;2018-01-19;762.98
365;2018-01-20;1159.78
366;2018-01-21;607.59
367;2018-01-22;1486.46
368;2018-01-23;1140.31
369;2018-01-24;1061.09
370;2018-01-25;1847.32
371;2018-01-26;703.12
372;2018-01-27;354.8
373;2018-01-28;1516.49
374;2018-01-29;1392.99
375;2018-01-30;1014.9
376;2018-01-31;1606.78
377;2018-02-01;1200.1
378;2018-02-02;489.41
379;2018-02-03;772.77
380;2018-02-04;1837.81
381;2018-02-05;1363.53
382;2018-02-06;1226.38
383;2018-02-07;2023.3
384;2018-02-08;501.46
385;2018-02-09;780.58
386;2018-02-10;1163.35
387;2018-02-11;576.89
388;2018-02-12;655.1899999999999
389;2018-02-13;1021.6800000000001
390;2018-02-14;1828.47
391;2018-02-15;1590.15
392;2018-02-16;1036.36
393;2018-02-17;942.14
394;2018-02-18;861.86
395;2018-02-19;2474.63
396;2018-02-20;1272.03
397;2018-02-21;1537.64
398;2018-02-22;1181.1
399;2018-02-23;1490.44
400;2018-02-24;1390.8
401;2018-02-25;919.39
402;2018-02-26;1049.29
403;2018-02-27;1886.48
404;2018-02-28;1804.24
405;2018-03-01;771.8
406;2018-03-02;1899.58
407;2018-03-03;1328.13
408;2018-03-04;1390.31
409;2018-03-05;1851.28
410;2018-03-06;945.35
411;2018-03-07;918.6
412;2018-03-08;1048.79
413;2018-03-09;564.44
414;2018-03-10;1148.66
415;2018-03-11;3245.7000000000003
416;2018-03-12;708.07
417;2018-03-13;1011.96
418;2018-03-14;484.96000000000004
419;2018-03-15;395.77
420;2018-03-16;1791.29
421;2018-03-17;472.78000000000003
422;2018-03-18;1101.1399999999999
423;2018-03-19;2353.28
424;2018-03-20;1319.1100000000001
425;2018-03-21;682.1600000000001
426;2018-03-22;1347.88
427;2018-03-23;930.67
428;2018-03-24;825.79
429;2018-03-25;955.18
430;2018-03-26;730.7
431;2018-03-27;1238.54
432;2018-03-28;540.74
433;2018-03-29;829.22
434;2018-03-30;789.34
435;2018-03-31;1374.4
436;2018-04-01;766.52
437;2018-04-02;569.97
438;2018-04-03;948.49
439;2018-04-04;2019.92
440;2018-04-05;1063.18
441;2018-04-06;717.09
442;2018-04-07;838.5699999999999
443;2018-04-08;1229.57
444;2018-04-09;1780.8899999999999
445;2018-04-10;1681.08
446;2018-04-11;2096.24
447;2018-04-12;1216.09
448;2018-04-13;1698.54
449;2018-04-14;1567.76
450;2018-04-15;668.4399999999999
451;2018-04-16;1261.15
452;2018-04-17;2113.03
453;2018-04-18;1635.41
454;2018-04-19;2319.22
455;2018-04-20;1319.6
456;2018-04-21;728.1600000000001
457;2018-04-22;1845.44
458;2018-04-23;1499.49
459;2018-04-24;2192.81
460;2018-04-25;1322.06
461;2018-04-26;2581.61
462;2018-04-27;2311.7599999999998
463;2018-04-28;1417.97
464;2018-04-29;1506.6699999999998
465;2018-04-30;1446.56
466;2018-05-01;1734.82
467;2018-05-02;3041.8
468;2018-05-03;2943.9900000000002
469;2018-05-04;1732.78
470;2018-05-05;1485.7
471;2018-05-06;1811.29
472;2018-05-07;3265.07
473;2018-05-08;2461.79
474;2018-05-09;2103.68
475;2018-05-10;2681.02
476;2018-05-11;1725.02
